company,org,model_id,downloads,likes,pipeline_tag,library_name,created_at,tags
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/chatglm3-6b-awq-g128-int4-asym-bf16-onnx-ryzen-strix,14,0,,,2024-12-11T20:38:55.000Z,onnx; glm; chatglm; thudm; ryzenai-npu; zh; en; base_model:zai-org/chatglm3-6b; base_model:quantized:zai-org/chatglm3-6b; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Llama-3-8B-awq-g128-int4-asym-fp16-onnx-hybrid,10,0,text-generation,,2024-12-12T17:36:08.000Z,onnx; llama-3; llama; meta; amd; facebook; text-generation; en; base_model:meta-llama/Meta-Llama-3-8B; base_model:quantized:meta-llama/Meta-Llama-3-8B; license:llama3; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Mixtral-8x7B-Instruct-v0.1_FP8_MLPerf_V3,17,0,,,2024-12-16T06:32:09.000Z,safetensors; mixtral; base_model:mistralai/Mixtral-8x7B-Instruct-v0.1; base_model:quantized:mistralai/Mixtral-8x7B-Instruct-v0.1; license:apache-2.0; fp8; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/grok-1-W4A8KV8,11470,2,,,2025-01-06T23:06:17.000Z,grok-1; custom_code; base_model:lmzheng/grok-1; base_model:quantized:lmzheng/grok-1; license:apache-2.0; fp8; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Llama-2-70b-chat-hf_FP8_MLPerf_V2,5088,0,,,2025-01-07T06:32:15.000Z,safetensors; llama; vllm_ci; base_model:meta-llama/Llama-2-70b-chat-hf; base_model:quantized:meta-llama/Llama-2-70b-chat-hf; license:llama2; fp8; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Llama-3.1-8B-Instruct-FP8-KV-Quark-test,3704,0,,,2025-01-07T12:26:18.000Z,safetensors; llama; vllm_ci; license:llama3.1; quark; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Llama-3.1-8B-Instruct-w-int8-a-int8-sym-test,2072,0,,,2025-01-07T12:46:46.000Z,safetensors; llama; vllm_ci; license:llama3.1; 8-bit; quark; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/stable-diffusion-xl-1.0_io32_amdgpu,14,0,text-to-image,diffusers,2025-01-11T04:48:22.000Z,diffusers; onnx; text-to-image; base_model:stabilityai/stable-diffusion-xl-base-1.0; base_model:quantized:stabilityai/stable-diffusion-xl-base-1.0; license:openrail++; diffusers:ORTStableDiffusionXLPipeline; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/stable-diffusion-1.5_io32_amdgpu,29,0,text-to-image,diffusers,2025-01-23T19:53:12.000Z,diffusers; onnx; text-to-image; base_model:stable-diffusion-v1-5/stable-diffusion-v1-5; base_model:quantized:stable-diffusion-v1-5/stable-diffusion-v1-5; license:creativeml-openrail-m; diffusers:OnnxStableDiffusionPipeline; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/DeepSeek-R1-Distill-Llama-8B-awq-asym-uint4-g128-lmhead,21,0,text-generation,,2025-01-30T15:04:17.000Z,safetensors; llama; text-generation; conversational; en; base_model:deepseek-ai/DeepSeek-R1-Distill-Llama-8B; base_model:quantized:deepseek-ai/DeepSeek-R1-Distill-Llama-8B; quark; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/DeepSeek-R1-Distill-Llama-8B-awq-asym-uint4-g128-lmhead-onnx-cpu,0,0,text-generation,,2025-01-30T15:18:15.000Z,onnx; text-generation; conversational; en; base_model:deepseek-ai/DeepSeek-R1-Distill-Llama-8B; base_model:quantized:deepseek-ai/DeepSeek-R1-Distill-Llama-8B; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/DeepSeek-R1-Distill-Qwen-7B-awq-asym-uint4-g128-lmhead-onnx-dml,0,0,text-generation,,2025-01-30T15:32:19.000Z,onnx; text-generation; conversational; en; base_model:deepseek-ai/DeepSeek-R1-Distill-Qwen-7B; base_model:quantized:deepseek-ai/DeepSeek-R1-Distill-Qwen-7B; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/stable-diffusion-1.5_io16_amdgpu,25,1,text-to-image,diffusers,2025-02-01T00:52:19.000Z,diffusers; onnx; text-to-image; base_model:stable-diffusion-v1-5/stable-diffusion-v1-5; base_model:quantized:stable-diffusion-v1-5/stable-diffusion-v1-5; license:creativeml-openrail-m; diffusers:OnnxStableDiffusionPipeline; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/stable-diffusion-xl-1.0_io16_amdgpu,0,3,,,2025-02-01T00:57:39.000Z,onnx; base_model:stabilityai/stable-diffusion-xl-base-1.0; base_model:quantized:stabilityai/stable-diffusion-xl-base-1.0; license:openrail++; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/dreamshaper-xl-lightning_io32_amdgpu,0,3,,,2025-02-01T01:13:09.000Z,onnx; license:apache-2.0; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/dreamshaper-xl-lightning_io16_amdgpu,0,0,,,2025-02-01T03:58:40.000Z,onnx; license:apache-2.0; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/FLUX.1-schnell_io32_amdgpu,13,4,text-to-image,diffusers,2025-02-04T22:19:20.000Z,diffusers; onnx; text-to-image; base_model:black-forest-labs/FLUX.1-schnell; base_model:quantized:black-forest-labs/FLUX.1-schnell; license:apache-2.0; endpoints_compatible; diffusers:FluxPipeline; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/FLUX.1-schnell_io16_amdgpu,0,1,text-to-image,diffusers,2025-02-05T05:49:10.000Z,diffusers; onnx; text-to-image; base_model:black-forest-labs/FLUX.1-schnell; base_model:quantized:black-forest-labs/FLUX.1-schnell; license:apache-2.0; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/FLUX.1-dev_io16_amdgpu,0,0,text-to-image,diffusers,2025-02-06T00:08:36.000Z,diffusers; onnx; text-to-image; base_model:black-forest-labs/FLUX.1-dev; base_model:quantized:black-forest-labs/FLUX.1-dev; license:other; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/FLUX.1-dev-onnx,0,3,text-to-image,diffusers,2025-02-06T21:58:40.000Z,diffusers; onnx; text-to-image; base_model:black-forest-labs/FLUX.1-dev; base_model:quantized:black-forest-labs/FLUX.1-dev; license:other; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/FLUX.1-schnell-onnx,6,0,text-to-image,diffusers,2025-02-06T22:02:33.000Z,diffusers; onnx; text-to-image; base_model:black-forest-labs/FLUX.1-schnell; base_model:quantized:black-forest-labs/FLUX.1-schnell; license:apache-2.0; endpoints_compatible; diffusers:FluxPipeline; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/DeepSeek-R1-Distill-Qwen-7B-awq-asym-uint4-g128-lmhead-onnx-hybrid,13,4,,,2025-02-06T22:19:44.000Z,onnx; ryzenai-hybrid; base_model:deepseek-ai/DeepSeek-R1-Distill-Qwen-7B; base_model:quantized:deepseek-ai/DeepSeek-R1-Distill-Qwen-7B; license:mit; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/DeepSeek-R1-Distill-Qwen-1.5B-awq-asym-uint4-g128-lmhead-onnx-hybrid,10,1,,,2025-02-06T22:38:05.000Z,onnx; base_model:deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B; base_model:quantized:deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B; license:mit; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/DeepSeek-R1-Distill-Llama-8B-awq-asym-uint4-g128-lmhead-onnx-hybrid,14,1,,,2025-02-06T22:44:27.000Z,onnx; ryzenai-hybrid; base_model:deepseek-ai/DeepSeek-R1-Distill-Llama-8B; base_model:quantized:deepseek-ai/DeepSeek-R1-Distill-Llama-8B; license:mit; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Mistral-7B-v0.3-awq-asym-uint4-g128-lmhead-onnx-hybrid,4,0,,,2025-02-16T04:52:44.000Z,onnx; base_model:mistralai/Mistral-7B-v0.3; base_model:quantized:mistralai/Mistral-7B-v0.3; license:apache-2.0; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Mistral-7B-Instruct-v0.2-awq-asym-uint4-g128-lmhead-onnx-hybrid,6,0,,,2025-02-16T05:29:44.000Z,onnx; base_model:mistralai/Mistral-7B-Instruct-v0.2; base_model:quantized:mistralai/Mistral-7B-Instruct-v0.2; license:apache-2.0; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Mistral-7B-Instruct-v0.1-awq-asym-uint4-g128-lmhead-onnx-hybrid,8,1,,,2025-02-16T05:33:25.000Z,onnx; base_model:mistralai/Mistral-7B-Instruct-v0.1; base_model:quantized:mistralai/Mistral-7B-Instruct-v0.1; license:apache-2.0; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Llama-3.1-8B-Instruct-awq-asym-uint4-g128-lmhead-onnx-hybrid,7,0,,,2025-02-16T07:01:45.000Z,onnx; ryzenai-hybrid; base_model:meta-llama/Llama-3.1-8B-Instruct; base_model:quantized:meta-llama/Llama-3.1-8B-Instruct; license:llama3.1; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/AMD-Hummingbird-T2V,0,10,text-to-video,,2025-02-19T14:28:01.000Z,text-to-video; dataset:nkp37/OpenVid-1M; dataset:TempoFunk/webvid-10M; base_model:VideoCrafter/VideoCrafter2; base_model:finetune:VideoCrafter/VideoCrafter2; license:gpl-3.0; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/gemma-2-2b-awq-uint4-asym-g128-lmhead-g32-fp16-onnx-hybrid,9,0,text-generation,,2025-02-21T21:55:12.000Z,onnx; text-generation; en; base_model:amd/gemma-2-2b-awq-uint4-asym-g128-lmhead-g32-fp16-onnx; base_model:quantized:amd/gemma-2-2b-awq-uint4-asym-g128-lmhead-g32-fp16-onnx; license:gemma; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/AMD-OLMo-1B-SFT-DPO-awq-asym-uint4-g128-lmhead-onnx-hybrid,7,0,,,2025-02-24T22:34:16.000Z,onnx; base_model:amd/AMD-OLMo-1B-SFT-DPO-awq-uint4-asym-g128-fp16-lmhead-onnx; base_model:quantized:amd/AMD-OLMo-1B-SFT-DPO-awq-uint4-asym-g128-fp16-lmhead-onnx; license:apache-2.0; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/CodeLlama-7b-instruct-awq-asym-uint4-g128-lmhead-onnx-hybrid,11,0,,,2025-02-27T23:19:55.000Z,onnx; base_model:meta-llama/CodeLlama-7b-Instruct-hf; base_model:quantized:meta-llama/CodeLlama-7b-Instruct-hf; license:llama2; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/FLUX.1-dev_io32_amdgpu,0,2,text-to-image,diffusers,2025-02-28T01:05:39.000Z,diffusers; onnx; text-to-image; base_model:black-forest-labs/FLUX.1-dev; base_model:quantized:black-forest-labs/FLUX.1-dev; license:other; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Qwen2-1.5B-awq-uint4-asym-global-g128-lmhead-g32-fp16-onnx-hybrid,4,0,,,2025-03-02T18:32:23.000Z,onnx; base_model:amd/Qwen2-1.5B-awq-uint4-asym-global-g128-lmhead-g32-fp16-onnx; base_model:quantized:amd/Qwen2-1.5B-awq-uint4-asym-global-g128-lmhead-g32-fp16-onnx; license:apache-2.0; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Instella-3B-Stage1,125,13,text-generation,transformers,2025-03-05T19:16:44.000Z,transformers; safetensors; instella; text-generation; custom_code; arxiv:2511.10628; license:other; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Instella-3B,323,43,text-generation,transformers,2025-03-05T19:17:30.000Z,transformers; safetensors; instella; text-generation; custom_code; arxiv:2511.10628; license:other; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Instella-3B-SFT,121,11,text-generation,transformers,2025-03-05T19:17:50.000Z,transformers; safetensors; instella; text-generation; conversational; custom_code; arxiv:2511.10628; license:other; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Instella-3B-Instruct,333,59,text-generation,transformers,2025-03-05T19:18:15.000Z,transformers; safetensors; instella; text-generation; conversational; custom_code; arxiv:2511.10628; license:other; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Qwen2-7B-awq-uint4-asym-g128-lmhead-fp16-onnx-hybrid,3,0,,,2025-03-07T18:37:09.000Z,onnx; base_model:amd/Qwen2-7B-awq-uint4-asym-g128-lmhead-fp16-onnx; base_model:quantized:amd/Qwen2-7B-awq-uint4-asym-g128-lmhead-fp16-onnx; license:apache-2.0; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Instella-VL-1B,155,9,,,2025-03-07T21:27:12.000Z,safetensors; instellavl; custom_code; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/DeepSeek-R1-Distill-Qwen-7B-awq-g128-int4-asym-bf16-onnx-ryzen-strix,17,1,,,2025-03-18T08:03:07.000Z,onnx; ryzenai-npu; base_model:deepseek-ai/DeepSeek-R1-Distill-Qwen-7B; base_model:quantized:deepseek-ai/DeepSeek-R1-Distill-Qwen-7B; license:mit; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/DeepSeek-R1-Distill-Qwen-1.5B-awq-g128-int4-asym-bf16-onnx-ryzen-strix,13,0,,,2025-03-18T08:09:24.000Z,onnx; ryzenai-npu; base_model:deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B; base_model:quantized:deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B; license:mit; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/DeepSeek-R1-Distill-Llama-8B-awq-g128-int4-asym-bf16-onnx-ryzen-strix,22,1,,,2025-03-18T08:17:05.000Z,onnx; ryzenai-npu; base_model:deepseek-ai/DeepSeek-R1-Distill-Llama-8B; base_model:quantized:deepseek-ai/DeepSeek-R1-Distill-Llama-8B; license:mit; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/AMD-OLMo-1B-SFT-DPO-awq-g128-int4-asym-bf16-onnx-ryzen-strix,4,0,,,2025-03-18T12:56:54.000Z,onnx; ryzenai-npu; base_model:amd/AMD-OLMo-1B-SFT-DPO-awq-uint4-asym-g128-fp16-lmhead-onnx; base_model:quantized:amd/AMD-OLMo-1B-SFT-DPO-awq-uint4-asym-g128-fp16-lmhead-onnx; license:apache-2.0; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Qwen2.5-0.5B-Instruct-quantized_int4-float16-cpu-onnx,0,0,,,2025-04-03T06:43:15.000Z,onnx; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Llama-2-7b-chat-hf-awq-g128-int4-onnx-directml,0,0,,,2025-04-08T19:23:31.000Z,onnx; base_model:meta-llama/Llama-2-7b-chat-hf; base_model:quantized:meta-llama/Llama-2-7b-chat-hf; license:llama2; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Llama-2-7b-hf-awq-g128-int4-onnx-directml,0,0,,,2025-04-08T19:46:49.000Z,onnx; base_model:meta-llama/Llama-2-7b-hf; base_model:quantized:meta-llama/Llama-2-7b-hf; license:llama2; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Llama-3.1-8B-awq-g128-int4-onnx-directml,0,0,,,2025-04-08T20:36:28.000Z,onnx; base_model:meta-llama/Llama-3.1-8B; base_model:quantized:meta-llama/Llama-3.1-8B; license:llama3.1; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Llama-3.1-8B-Instruct-awq-g128-int4-onnx-directml,0,0,,,2025-04-09T15:29:19.000Z,onnx; base_model:meta-llama/Llama-3.1-8B; base_model:quantized:meta-llama/Llama-3.1-8B; license:llama3.1; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Qwen1.5-7B-Chat-awq-g128-int4-onnx-directml,0,1,,,2025-04-09T15:34:48.000Z,onnx; base_model:Qwen/Qwen1.5-7B-Chat; base_model:quantized:Qwen/Qwen1.5-7B-Chat; license:mit; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/phi3.5-mini-instruct-awq-g128-int4-onnx-directml,0,0,,,2025-04-09T15:52:49.000Z,onnx; base_model:microsoft/Phi-3.5-mini-instruct; base_model:quantized:microsoft/Phi-3.5-mini-instruct; license:mit; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Llama-3.2-1B-Instruct-awq-g128-int4-onnx-directml,0,0,,,2025-04-09T19:35:01.000Z,onnx; base_model:meta-llama/Llama-3.2-1B-Instruct; base_model:quantized:meta-llama/Llama-3.2-1B-Instruct; license:llama3.2; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Llama-3.2-3B-Instruct-awq-g128-int4-onnx-directml,0,0,,,2025-04-09T22:58:37.000Z,onnx; base_model:meta-llama/Llama-3.2-3B-Instruct; base_model:quantized:meta-llama/Llama-3.2-3B-Instruct; license:llama3.2; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Meta-Llama-3-8B-awq-g128-int4-onnx-directml,0,0,,,2025-04-10T16:30:18.000Z,onnx; base_model:meta-llama/Meta-Llama-3-8B; base_model:quantized:meta-llama/Meta-Llama-3-8B; license:llama3; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/llama3-8b-instruct-awq-g128-int4-onnx-directml,0,0,,,2025-04-10T16:45:27.000Z,onnx; base_model:meta-llama/Meta-Llama-3-8B-Instruct; base_model:quantized:meta-llama/Meta-Llama-3-8B-Instruct; license:llama3; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/llama2-7b-instruct-awq-g128-int4-onnx-directml,0,0,,,2025-04-10T16:56:01.000Z,onnx; base_model:meta-llama/Llama-2-7b; base_model:quantized:meta-llama/Llama-2-7b; license:llama2; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Mistral-7B-Instruct-v0.1-awq-g128-int4-onnx-directml,0,0,,,2025-04-10T18:53:19.000Z,onnx; base_model:mistralai/Mistral-7B-v0.3; base_model:quantized:mistralai/Mistral-7B-v0.3; license:apache-2.0; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Phi-3-mini-4k-instruct_int4_float16_onnx_cpu,0,0,,,2025-04-12T08:29:17.000Z,onnx; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Qwen1.5-7B-Chat_uint4_asym_g128_float16_onnx_cpu,0,0,,,2025-04-12T08:36:49.000Z,onnx; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Qwen2.5-7B-Instruct-awq-g128-int4-asym-bf16-onnx-ryzen-strix,9,0,text-generation,,2025-04-23T16:12:30.000Z,onnx; ryzenai-npu; text-generation; conversational; en; base_model:Qwen/Qwen2.5-7B-Instruct; base_model:quantized:Qwen/Qwen2.5-7B-Instruct; license:mit; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Qwen2.5-1.5B-Instruct-awq-g128-int4-asym-bf16-onnx-ryzen-strix,16,0,text-generation,,2025-04-23T17:53:18.000Z,onnx; ryzenai-npu; text-generation; conversational; en; base_model:Qwen/Qwen2.5-1.5B-Instruct; base_model:quantized:Qwen/Qwen2.5-1.5B-Instruct; license:mit; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Llama-3.2-1B-Instruct-awq-uint4-float16-cpu-onnx,0,0,,,2025-04-28T20:02:01.000Z,onnx; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Llama-3.2-3B-Instruct-awq-uint4-float16-cpu-onnx,0,0,,,2025-04-28T20:03:36.000Z,onnx; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Qwen2.5-1.5B-Instruct-awq-uint4-asym-g128-lmhead-g32-fp16-onnx-hybrid,10,0,text-generation,,2025-05-05T16:16:45.000Z,onnx; ryzenai-hybrid; text-generation; conversational; en; base_model:Qwen/Qwen2.5-1.5B-Instruct; base_model:quantized:Qwen/Qwen2.5-1.5B-Instruct; license:mit; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Qwen2.5-3B-Instruct-awq-uint4-asym-g128-lmhead-g32-fp16-onnx-hybrid,57,1,text-generation,,2025-05-05T16:20:55.000Z,onnx; ryzenai-hybrid; text-generation; conversational; en; base_model:Qwen/Qwen2.5-3B-Instruct; base_model:quantized:Qwen/Qwen2.5-3B-Instruct; license:mit; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Qwen2.5-7B-Instruct-awq-uint4-asym-g128-lmhead-g32-fp16-onnx-hybrid,9,0,text-generation,,2025-05-05T16:25:59.000Z,onnx; ryzenai-hybrid; text-generation; conversational; en; base_model:Qwen/Qwen2.5-7B-Instruct; base_model:quantized:Qwen/Qwen2.5-7B-Instruct; license:mit; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/DeepSeek-R1-Distill-Llama-70B-dml-int4-awq-block-128,16,5,,,2025-05-06T21:56:11.000Z,onnx; base_model:deepseek-ai/DeepSeek-R1-Distill-Llama-70B; base_model:quantized:deepseek-ai/DeepSeek-R1-Distill-Llama-70B; license:mit; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/DeepSeek-R1-Distill-Llama-8B-dml-int4-awq-block-128,11,0,,,2025-05-06T22:49:09.000Z,onnx; base_model:deepseek-ai/DeepSeek-R1-Distill-Llama-8B; base_model:quantized:deepseek-ai/DeepSeek-R1-Distill-Llama-8B; license:mit; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/gemma-2-2b-awq-uint4-asym-g128-lmhead-g32-fp16-onnx-hybrid_v2,0,0,text-generation,,2025-05-08T16:29:29.000Z,onnx; text-generation; en; base_model:google/gemma-2-2b; base_model:quantized:google/gemma-2-2b; license:gemma; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Llama-3.3-70B-Instruct-MXFP4-Preview,1812,3,,,2025-05-14T10:11:34.000Z,safetensors; llama; vllm_ci; base_model:meta-llama/Llama-3.3-70B-Instruct; base_model:quantized:meta-llama/Llama-3.3-70B-Instruct; license:llama3; 8-bit; quark; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Llama-xLAM-2-8b-fc-r-awq-g128-int4-asym-bfp16-onnx-hybrid,0,0,text-generation,transformers,2025-05-14T17:53:55.000Z,transformers; onnx; function-calling; LLM Agent; tool-use; llama; qwen; pytorch; LLaMA-factory; ryzenai-hybrid; text-generation; conversational; en; dataset:Salesforce/APIGen-MT-5k; dataset:Salesforce/xlam-function-calling-60k; arxiv:2504.03601; arxiv:2503.22673; arxiv:2409.03215; arxiv:2402.15506; license:cc-by-nc-4.0; endpoints_compatible; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/PARD-Qwen2.5-0.5B,384,0,text-generation,transformers,2025-05-17T13:46:07.000Z,transformers; safetensors; qwen2; text-generation; conversational; arxiv:2504.18583; license:mit; text-generation-inference; endpoints_compatible; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/PARD-Llama-3.2-1B,1544,2,text-generation,transformers,2025-05-17T13:46:07.000Z,transformers; safetensors; llama; text-generation; vllm_ci; conversational; arxiv:2504.18583; license:mit; text-generation-inference; endpoints_compatible; region:us
